"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"b","2012-09-20 03:33:25","PHOIBLE","I1110","ets","Etsako","ncon","Edoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I806","nup","nupe","ncon","Nupoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I572","tgc","TIGAK","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1064","wos","Hanga Hundi; Kwasengen; West Wosera","sepr","Middle Sepik","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I988","xmt","Matbat","anes","Central Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1210","blb","Bilua","epap","Bilua","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I21","dap","Dafla","sitb","Tani","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1093","ace","Acehnese","anes","Malayic","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1060","bgo","Baga Koga; Koba; Barka","ncon","Southern Atlantic","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1579","ahl","Igo","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I697","tbz","ditammari","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I284","cjv","CHUAVE","trng","Chimbu","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I835","tsp","toussian","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I884","hay","Haya","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I836","vag","vagala","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I974","fai","Faiwol","trng","Ok","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I583","tna","TACANA","taca","Tacanan","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I702","igb","ebira","ncon","Nupoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I887","qwh","Huaylas","quch","Quechuan","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I927","lun","Lunda","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I942","bfm","Mmen","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I777","emk","manding ","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I169","als","Albanian","ieur","Albanian","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I586","tpm","TAMPULMA","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I815","seq","senoufo ","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1124","mcf","Matses","pano","Panoan","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I804","lns","nsoʼ","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I895","yal","Jalonke","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I111","ign","Moxo","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1230","cic","Chickasaw","musk","Muskogean","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I711","fon","fɔn","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I682","bqc","boussa (boko)","ncon","Eastern Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I232","auc","AUCA","saso","Waorani","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I892","imn","Imonda","trng","Border","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1050","nld","Dutch","ieur","Germanic","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I477","myp","PIRAHA","mura","Mura","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1099","bbc","Toba-Batak","anes","Sumatra","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I982","smq","Samo","trng","East Strickland","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I116","car","Carib","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I946","mhk","Mungaka","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I759","kus","kusal","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I367","ijc","KOLOKUMA IJO","ncon","Ijoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I248","bdy","BANDJALANG","aust","Pama-Nyungan","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1066","txx","Tatana'; Tatanaq; Tatana","anes","Northwest Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I492","nhu","NONI","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1071","cho","Choctaw","musk","Muskogean","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I791","mnf","mundani","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I303","dbl","DYIRBAL","aust","Pama-Nyungan","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I828","tuq","teda","nsah","Western Saharan","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I829","kdh","tem","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I637","yrb","YAREBA","trng","Yareban","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I764","lok","lɔkɔ","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I254","bkq","BAKAIRI","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I830","tfi","tɔfin","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I459","mhj","MOGHOL","altc","Mongolic","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I802","nnh","ngyembɔɔn","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I462","mjg","MONGUOR","altc","Mongolic","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I899","mgi","Jili","ncon","Platoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I165","ron","Rumanian","ieur","Romance","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1553","bss","Akoose","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I768","lin","lingala","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I825","taq","tamasheq","afas","Berber","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I256","bmr","MUINANE","wita","Boran","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I220","amo","AMO","ncon","Kainji","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1096","arh","Ika","chib","Aruak","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1183","bgj","Bangolan","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I812","spy","sabaot","nsah","Nilotic","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I76","see","Seneca","iroq","Northern Iroquoian","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I315","dyo","DIOLA","ncon","Northern Atlantic","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1255","sef","Senoufo-Cebaara","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I795","nfr","nafaanra","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I629","yaq","YAQUI","utaz","Cahita","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I765","lig","ligbi","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I704","bin","ẹdo ","ncon","Edoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I227","apq","ANDAMANESE","anda","Great Andamanese","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1326","maw","Mampruli","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I632","ygr","YAGARIA","trng","Eastern Highlands","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1171","pex","Petats","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I731","ife","ifɛ̀","ncon","Defoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1263","bud","N'cam","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I896","jar","Jarawa","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I395","kbv","DERA","trng","Senagi","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","SPA","I182","kpv","Komi","urlc","Finnic","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I258","bor","BORORO","macg","Bororo","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I392","kbh","CAMSA","saso","Camsá","America","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1145","ita","Italian","ieur","Romance","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I692","ada","dangme ","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I801","ngb","ngbandi","ncon","Ubangi","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1039","bjz","Baruga","trng","Binanderean","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I707","ema","emai","ncon","Edoid","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I617","woi","WOISIKA","trng","Greater Alor","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1164","amn","Amanab","trng","Border","Pacific","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","Chanard","I772","lee","lyélé","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
"b","2012-09-20 03:33:25","UPSID","I341","gld","NANAI","altc","Tungusic","Europe","-","-","-","+","-","-","-","-","-","-","-","+","-","-","+","-","-","-","0","0","0","-","-","0","0","0","0","0"
